identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
ac49dee9-e356-95cf-30dd-7379bc699772,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,16.2449,27.620862,27.882513,Usage,us-east-1,,,prod
8420e762-1445-db4e-be65-1b0d3ebafb52,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,17.4174,288.401093,284.953362,Usage,us-east-1,,,prod
ddc6e93c-8691-a0aa-0c63-e69f92ac8691,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,7.994,23.530603,23.749803,Usage,us-east-1,,,prod
d2670959-718c-0c6f-0bc4-a2a3e9c8477a,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,17.8103,238.274379,239.220264,Usage,us-east-1,,,prod
778e9696-97f2-662b-a4a3-3121152b5e96,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,4.7369,28.965413,28.094595,Usage,us-east-1,,,prod
3177a894-d8ce-b8ed-74f8-1b49b15eba71,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,1.5861,280.224423,270.811313,Usage,us-east-1,,,prod
d54ae76b-fc02-a3f1-351e-3caa827cd3c6,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,9.8705,23.034959,21.903695,Usage,us-east-1,,,prod
5c8cfaca-06a3-2373-67d9-3e5c1a0ccfcb,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,19.734,243.337326,240.996192,Usage,us-east-1,,,prod
208a3e43-7e62-f7dc-dad1-bb89249d8c68,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,12.0005,27.449253,27.928629,Usage,us-east-1,,,prod
86674620-5e64-0e31-5246-aa8db6f052df,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,10.4239,254.365091,256.395931,Usage,us-east-1,,,prod
40ab36d6-d99e-98a1-bfb6-de143c4eb767,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,21.8622,24.893896,26.07949,Usage,us-east-1,,,prod
ad36378d-da7c-aedd-b8c7-85088dd81282,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,13.7916,241.504688,229.548943,Usage,us-east-1,,,prod
cdd132c4-7fb6-2829-89ee-aa48cd2f0bdf,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,7.287,28.637271,29.037811,Usage,us-east-1,,,prod
090f5b94-feba-0beb-da7d-25317ae2d98c,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,12.4589,298.560452,296.593345,Usage,us-east-1,,,prod
99732b6e-e4a7-0c63-c933-f2c5750118e1,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,14.1021,26.292601,25.214964,Usage,us-east-1,,,prod
ff965bf1-3391-bf09-21bd-82292a5e097b,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,15.6187,262.941024,254.528366,Usage,us-east-1,,,prod
53798ba9-af0b-194e-0c8a-b43b4181eb04,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,19.9504,29.015735,29.898766,Usage,us-east-1,,,prod
d72bb0da-b2df-b91c-abcf-4d7b616dbdbc,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,20.6512,308.174117,308.046764,Usage,us-east-1,,,prod
e495deb5-2af3-687b-6f1d-8c2b0a160aa6,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,11.79,24.470471,23.30266,Usage,us-east-1,,,prod
