identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
de9aa811-2ab0-257f-6092-72657bbcb5cd,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,11.8059,12.288976,12.47926,Usage,us-east-1,,,prod
a4099e71-afd7-99c7-9e21-7a1b9e934b57,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,17.978,152.711241,148.612403,Usage,us-east-1,,,prod
2b46e569-0846-e5fa-8a06-b1bf603c0125,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,17.5776,10.568296,11.03381,Usage,us-east-1,,,prod
f86d1b7c-6bc2-a537-01ec-a75c91b18000,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,12.8392,148.228225,142.930109,Usage,us-east-1,,,prod
3753986e-d857-967a-8d63-19bb4707256d,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,20.1814,11.406696,10.937297,Usage,us-east-1,,,prod
8199b0ba-3170-2e4a-10ae-31c49a2f3301,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,17.1648,184.422268,191.871159,Usage,us-east-1,,,prod
f00a0967-be9c-74a6-2147-c4c6013b25bf,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,11.0211,14.099222,13.708867,Usage,us-east-1,,,prod
8d847e53-8b2e-5946-9cda-a3e8c587eaec,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,8.7259,163.35531,169.54043,Usage,us-east-1,,,prod
6f101a52-f0c5-cebf-abe2-bafd6dada111,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,12.526,12.046594,11.870792,Usage,us-east-1,,,prod
9cbd7da1-2462-6518-862a-c1115136590b,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,16.2597,151.005237,147.589932,Usage,us-east-1,,,prod
e41f3363-ce27-c64d-0a91-4a7fe1684f03,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,5.6129,13.765536,14.218005,Usage,us-east-1,,,prod
ea7f8268-7302-5a4a-a742-f1f8c7badd15,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,5.153,138.003608,132.632522,Usage,us-east-1,,,prod
3d5823b2-39d6-5237-fccc-e4928508b234,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,10.5604,13.164115,13.252156,Usage,us-east-1,,,prod
