identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
25de30d9-ddd2-2c70-9525-53f9810612a0,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,23.3286,2.127476,2.172201,Usage,us-east-1,,,prod
72d8ef8c-4088-c80e-999c-9b513ec3d139,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,11.8157,2.154969,2.111893,Usage,us-east-1,,,prod
08f430d1-282b-5ee9-f8f0-7df28caa021a,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,23.3067,2.254386,2.284696,Usage,us-east-1,,,prod
2674d4e7-c82a-260a-eb7b-55af9b951f4f,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,3.2773,2.38536,2.435463,Usage,us-east-1,,,prod
ad3185d1-b5a1-2cda-ba50-b8e3576c2ef5,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,14.9894,2.538731,2.61181,Usage,us-east-1,,,prod
14d2861f-5189-d403-7d23-5e0fbdf84a94,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:r5.xlarge,RunInstances,13.565,2.268779,2.353773,Usage,us-east-1,,,prod
6ce443da-975d-c47e-8b58-d35ce1105659,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:r5.xlarge,RunInstances,19.3277,2.065972,2.107333,Usage,us-east-1,,,prod
cc9c3765-2051-1ddf-9612-4e84e455b783,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:r5.xlarge,RunInstances,2.3517,2.562425,2.529356,Usage,us-east-1,,,prod
3f66d017-66b3-86af-3077-400509459430,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:r5.xlarge,RunInstances,3.2654,2.065257,1.966704,Usage,us-east-1,,,prod
26cd3818-cd37-a61c-0884-ed7024ebbead,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:r5.xlarge,RunInstances,15.3512,2.561181,2.520781,Usage,us-east-1,,,prod
7126f0c7-3294-83df-a75e-3f86e004626f,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,3.1334,2.662108,2.746874,Usage,us-east-1,,,prod
eaabb50f-1b2e-d707-f47a-ec16a2ab6a42,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,3.6843,2.646124,2.647013,Usage,us-east-1,,,prod
