identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
e55b22dd-7322-3b5b-5418-ccdfb10f88c5,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEKS,AmazonEKS-Hours:perCluster,RunInstances,3.0604,5.909024,6.172475,Usage,us-east-1,,,prod
bd091adb-dd57-7adb-1e47-37e076d26325,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,23.2725,5.704451,5.814678,Usage,us-east-1,,,prod
a6672a93-91f7-7234-2588-fe364221e202,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,6.1559,5.611092,5.403018,Usage,us-east-1,,,prod
0b93d256-53ab-321f-a061-7ac0e5698108,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,6.7812,5.439519,5.590694,Usage,us-east-1,,,prod
f15d5166-4887-967f-80fa-c7d176f4d649,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,21.6419,4.699069,4.764223,Usage,us-east-1,,,prod
ca44f8ac-f28a-c3da-aaed-9dcececb326e,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,4.6017,5.302348,5.075192,Usage,us-east-1,,,prod
36318d87-4cf4-983d-908b-6bf6528b0ba3,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,17.3975,5.958162,6.076305,Usage,us-east-1,,,prod
465999dc-d819-a630-8340-898edb965aca,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,7.4117,5.17721,5.130693,Usage,us-east-1,,,prod
554b234d-a6d4-96b1-2d63-73d1a8ac0391,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,12.7098,5.688933,5.703017,Usage,us-east-1,,,prod
4c2ee28d-e67c-1b57-6030-e95a5dea9cd1,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,14.2681,5.945869,6.093243,Usage,us-east-1,,,prod
01d979c7-5447-2992-44c5-15eaad169082,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,7.7628,5.250962,5.239358,Usage,us-east-1,,,prod
dd078f03-2d33-4d5b-bc04-e7b7700f6523,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,4.8609,5.252109,5.493096,Usage,us-east-1,,,prod
fff09598-a2c9-ea62-686b-76033685a9ab,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,1.2756,4.643313,4.571162,Usage,us-east-1,,,prod
83c387d9-512a-bbe1-73b6-2c68f95e1501,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,15.6169,5.37149,5.509621,Usage,us-east-1,,,prod
5aaa4fa4-720a-bcbc-ef88-7d88e7a5a4ac,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,19.9316,4.922409,4.935508,Usage,us-east-1,,,prod
f0a03bf1-d8bb-8aef-9f3b-7c3542fc638d,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,23.2898,5.445714,5.374314,Usage,us-east-1,,,prod
ed6c7f3f-75f4-23a8-320a-478da36dd89d,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,9.9065,5.648661,5.790313,Usage,us-east-1,,,prod
3f4fa7b3-d07b-aaf4-a5f2-d979d5aa0047,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,11.0419,6.03786,6.30388,Usage,us-east-1,,,prod
4e1fa995-4386-67ef-b85f-a3aea5345a98,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,11.7078,4.824151,4.978224,Usage,us-east-1,,,prod
47f19a34-1d09-d720-8201-cf650d0c73f4,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,4.3894,4.580767,4.415871,Usage,us-east-1,,,prod
7b40da89-16b0-f1cb-9afd-659d8bdaac99,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,20.207,4.794684,4.684063,Usage,us-east-1,,,prod
10ff3771-f545-20b7-b82b-529d2f80f75b,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,21.3443,136.886986,132.157493,Usage,us-east-1,,,prod
7fd980a6-f403-4a2c-6298-da80a51b35bb,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,10.5045,148.956924,154.780551,Usage,us-east-1,,,prod
6cb4bdc4-eea9-bc2d-0c3e-9fb9bcab2e31,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,17.5008,160.08025,163.936329,Usage,us-east-1,,,prod
e53cd7ee-8da7-5add-c7c4-092cefd7957f,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,11.0261,162.846994,160.346143,Usage,us-east-1,,,prod
96ffde53-3d59-6a92-fb51-30e1188b699d,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,18.461,135.882405,131.155162,Usage,us-east-1,,,prod
bc3e440b-25eb-d27c-ca6a-661df58ebff8,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEKS,AmazonEKS-Hours:perCluster,RunInstances,16.2207,5.91229,5.720856,Usage,us-east-1,,,prod
04c1aa09-0e95-fef1-57d8-f203b143a538,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,19.4443,5.739102,5.644354,Usage,us-east-1,,,prod
21286a87-dc38-f99b-e970-af35de563839,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,11.2541,4.736346,4.901929,Usage,us-east-1,,,prod
647bc1bf-ce31-b0ef-2eb1-404be715add2,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,12.0733,5.352391,5.466709,Usage,us-east-1,,,prod
bb549afa-56d3-18bd-8cf7-b00488d0b589,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,23.6464,4.714082,4.789672,Usage,us-east-1,,,prod
0c7eda5c-078d-5b7b-3bbb-789c7d2c2a25,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,14.6069,5.237275,5.118247,Usage,us-east-1,,,prod
5377e9c2-665b-7407-f885-5d758da32ddc,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,10.5079,4.97239,4.86269,Usage,us-east-1,,,prod
15b37926-8ecc-1450-fa51-ad8fca1b190e,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,15.2499,5.795246,5.783127,Usage,us-east-1,,,prod
d44bb095-5d77-5105-4ceb-477f1cadfed6,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,9.5713,5.450784,5.48024,Usage,us-east-1,,,prod
d9cd4172-d0c3-3687-0c2b-6bb65f23541b,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,20.7836,4.858858,5.059323,Usage,us-east-1,,,prod
b74ba90e-cb20-4a4d-41e5-092ea34dedf5,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,16.4911,5.579084,5.467409,Usage,us-east-1,,,prod
fdfabb9f-eafa-51d4-f10f-14a2f8ecdd71,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,19.163,5.460286,5.706875,Usage,us-east-1,,,prod
69fb2517-09dc-1a58-0006-c4056b591bda,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,21.44,5.818254,5.619889,Usage,us-east-1,,,prod
ad9747a5-6d88-3a5c-277a-06e3ca3b32f7,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,BoxUsage:m5.2xlarge,RunInstances,7.9217,4.563086,4.5588,Usage,us-east-1,,,prod
