identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
ae33cc7d-c7fa-6a3e-4a41-789e1726dd92,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,8.9053,24.304366,23.533167,Usage,us-east-1,,,prod
c5d832bb-9f80-7072-9c93-8b8f0ad90689,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,18.6308,207.64679,202.35993,Usage,us-east-1,,,prod
be10a5c0-36c2-7032-a99f-099950397262,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,8.2321,26.040199,26.71107,Usage,us-east-1,,,prod
a6dbc648-25ea-cd08-0931-e59b379853d9,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,6.2866,207.008339,201.441813,Usage,us-east-1,,,prod
e90eb00b-ed99-c57c-399a-916e8caddd43,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,10.3449,26.527377,26.131549,Usage,us-east-1,,,prod
c241ad26-f2ed-3f42-b7a0-c72586954ee2,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,11.1524,213.639839,208.088832,Usage,us-east-1,,,prod
26ca946a-31a6-c205-1dc8-0eebf59660ce,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,18.6769,29.452351,29.552521,Usage,us-east-1,,,prod
b5a101cd-d70c-3e6a-ce76-56bf89bed12b,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,14.3822,224.837218,231.90438,Usage,us-east-1,,,prod
f5afeed4-b23d-15e5-3cc8-73889f1cfedf,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,19.4725,26.50615,27.687152,Usage,us-east-1,,,prod
7464ed82-a781-a183-ef7f-4bd534e5c19e,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,10.1423,229.876544,237.715721,Usage,us-east-1,,,prod
acf5a5e1-7ff9-2d96-9c8a-6858ba547703,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,10.5764,22.828668,23.423476,Usage,us-east-1,,,prod
b9a916d3-228c-2d56-393c-c6f1dc1d18ad,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,15.5656,228.087136,229.552137,Usage,us-east-1,,,prod
53874acc-c9e6-8e3d-a598-fd1681fb332c,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,8.7192,22.236567,21.356181,Usage,us-east-1,,,prod
9098cf03-749a-1d1b-57bd-b77f2ef2a37a,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,8.8589,208.686353,199.617293,Usage,us-east-1,,,prod
49cf4403-53b2-b229-f87d-6fc1229d8913,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,5.9817,26.247707,26.797109,Usage,us-east-1,,,prod
3553f988-b3de-b2a5-6bf7-a8978f3ad579,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonRedshift,Node:ra3.xlplus,RunInstances,17.7614,237.084954,235.240849,Usage,us-east-1,,,prod
