identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
fdcf0f13-7d74-820c-9749-e2976a3ba84e,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,15.0949,2.463956,2.397276,Usage,us-east-1,,,prod
0df957fa-f1e7-f334-1d24-12e5688da2c3,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,5.5126,2.224953,2.155699,Usage,us-east-1,,,prod
1907b4ba-26b3-a2a3-0146-c28a36c64d45,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,12.7812,27.197262,27.769405,Usage,us-east-1,,,prod
4089b400-97e3-c290-f949-0de3d9f29c8e,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,4.1449,20.714763,21.392964,Usage,us-east-1,,,prod
b56f0988-eaf2-5907-977d-95492d4a2784,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,8.993,2.524062,2.542462,Usage,us-east-1,,,prod
a05576f9-e315-48a9-69ec-8cf1742d67b4,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,14.5059,2.597125,2.72155,Usage,us-east-1,,,prod
92d1a55a-7abe-30c9-5e0f-fd8d6f61e496,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,23.6128,26.315184,26.89274,Usage,us-east-1,,,prod
45c5c67a-866b-e971-6555-a56dff06377b,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,4.671,21.009105,20.063263,Usage,us-east-1,,,prod
4b9b58d9-5cbf-9911-af42-8f93d0ac9fef,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,21.8622,2.737878,2.78803,Usage,us-east-1,,,prod
b95f8c74-f95b-9087-af18-5bd01ba2032d,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,23.4149,2.529465,2.587551,Usage,us-east-1,,,prod
55dd5565-d4c7-cc31-a1f6-ee2366f2832b,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,2.3559,22.8002,23.878244,Usage,us-east-1,,,prod
9cb2736d-9b43-e331-0880-18dc8ffb1d83,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,22.2362,27.093528,28.429026,Usage,us-east-1,,,prod
adfcbcc8-124d-d221-e32b-a2412b45fb55,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,21.6494,2.569408,2.642917,Usage,us-east-1,,,prod
d78f1683-65e3-ae86-85f5-be3f1fc0e8de,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,23.1528,2.07576,2.056515,Usage,us-east-1,,,prod
d544726d-c8d9-f354-dfce-4eccea164eae,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,3.0073,24.62926,24.455277,Usage,us-east-1,,,prod
371165b6-1aee-a618-f06d-7b871047f0cb,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,19.5083,23.297246,23.418999,Usage,us-east-1,,,prod
d77c2d79-b099-b1d6-e662-223d17925996,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,13.4194,2.554574,2.67698,Usage,us-east-1,,,prod
a8559eaa-e4ed-4a17-4424-50b0e8cea2d6,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,19.0289,2.526507,2.447232,Usage,us-east-1,,,prod
14a35707-8f88-c4ee-d97f-4a21efffc52f,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,17.1003,20.318244,19.87684,Usage,us-east-1,,,prod
6544313f-5751-acc8-eb94-150a0f25b0aa,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,3.4588,21.038008,20.416418,Usage,us-east-1,,,prod
dcb5c033-629a-097b-b228-a3b60684b820,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,13.2428,2.631891,2.544711,Usage,us-east-1,,,prod
5d325eed-e22c-90c1-336c-243d382aa507,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,6.6362,2.531449,2.622428,Usage,us-east-1,,,prod
80568c40-44a7-76db-8c2d-1c07023da7df,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,20.5111,24.52163,25.304818,Usage,us-east-1,,,prod
a1ac98c7-a6bd-f081-fa91-4c162ac734b5,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,20.1453,24.281444,23.713689,Usage,us-east-1,,,prod
fb456897-9416-1b0a-41e6-36b5c91cde19,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,8.2372,2.554985,2.667254,Usage,us-east-1,,,prod
