identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
d879d6cc-1db8-8ef2-01f1-f6d9d32f51f8,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,12.4134,1.937426,1.885631,Usage,us-east-1,,,prod
642b997e-b0a0-531f-1f26-088b1fe6b3d6,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,18.7627,2.166114,2.060588,Usage,us-east-1,,,prod
92170761-32dc-1e34-7293-81f52f3c5ce8,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,15.7227,2.184062,2.200648,Usage,us-east-1,,,prod
b5daedee-5b87-2306-51eb-bc5709cce1c4,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,6.492,83.231307,79.616943,Usage,us-east-1,,,prod
7b5d7476-27b1-39fc-6957-6ba636910ed4,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,20.3807,2.071282,2.15277,Usage,us-east-1,,,prod
32dfe395-435a-1d29-dcff-9112974f452c,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,11.0211,1.922993,1.977497,Usage,us-east-1,,,prod
37193e4e-a3c9-09d4-3198-228d77251145,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,12.1301,2.394851,2.291739,Usage,us-east-1,,,prod
d190569b-1440-180d-8c59-d2a7c421ad8f,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,6.5923,83.180916,79.715067,Usage,us-east-1,,,prod
db703e80-1419-48c5-2481-2b74d3c9152b,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,4.1792,2.29596,2.218508,Usage,us-east-1,,,prod
7cf4faa6-4cdc-9fcd-2422-10e4cbc2ac5c,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,5.9699,1.940689,1.984864,Usage,us-east-1,,,prod
